 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,356713,4,7,720,11595,360,0,180,207.8460969,5792,0,1656.428571,2118.227235,34523.55255,30.83711555,35671.3,74359.57973,211963,6,223973,74657.66667,119061.1352,211963,6,356698,59449.66667,96415.3828,224207,49,0,0,0,0,136,232,11.21349656,19.62361899,0,5792,1026.25,1751.584743,3068049.114,0,0,0,1,0,0,0,0,1,1119.545455,180,1656.428571,136,0,0,0,0,0,0,4,720,7,11595,29200,235,2,32,0,0,0,0,0,0,0,0,DoS Hulk
80,141720,3,7,367,11595,367,0,122.3333333,211.8875488,4344,0,1656.428571,1946.27472,84405.87073,70.5616709,15746.66667,42681.47345,129167,42,12024,6012,7051.268822,10998,1026,141678,23613,51929.70367,129167,47,0,0,0,0,104,232,21.16850127,49.39316963,0,4344,1087.454545,1704.721641,2906075.873,0,0,0,1,0,0,0,0,2,1196.2,122.3333333,1656.428571,104,0,0,0,0,0,0,3,367,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,140499,3,6,347,11595,347,0,115.6666667,200.3405434,5792,0,1932.5,2362.781391,84997.04624,64.05739543,17562.375,44875.75657,128235,2,12003,6001.5,7067.532278,10999,1004,140412,28082.4,56223.85397,128235,2,0,0,0,0,104,200,21.35246514,42.70493028,0,5792,1194.2,2005.00179,4020032.178,0,0,0,1,0,0,0,0,2,1326.888889,115.6666667,1932.5,104,0,0,0,0,0,0,3,347,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,143613,3,7,416,11595,416,0,138.6666667,240.177712,4344,0,1656.428571,1547.737688,83634.48991,69.63157931,15957,43320.22066,131085,27,12013,6006.5,7060.46121,10999,1014,143586,23931,52710.5935,131085,47,0,0,0,0,104,232,20.88947379,48.74210552,0,4344,1091.909091,1436.571506,2063737.691,0,0,0,1,0,0,0,0,2,1201.1,138.6666667,1656.428571,104,0,0,0,0,0,0,3,416,7,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,141507,3,6,305,11595,305,0,101.6666667,176.0918321,4344,0,1932.5,1754.831473,84094.77976,63.60109394,17688.375,45577.82891,130166,6,10989,5494.5,6395.780836,10017,972,141501,28300.2,57141.74249,130166,47,0,0,0,0,104,200,21.20036465,42.40072929,0,4344,1190,1624.004995,2637392.222,0,0,0,1,0,0,0,0,2,1322.222222,101.6666667,1932.5,104,0,0,0,0,0,0,3,305,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,142589,3,6,371,11595,371,0,123.6666667,214.1969499,4344,0,1932.5,2178.085008,83919.51693,63.11847337,17823.625,45562.97483,130113,4,12004,6002,8482.452947,12000,4,142584,28516.8,57027.83972,130113,52,0,0,0,0,104,200,21.03949112,42.07898225,0,4344,1196.6,1884.048077,3549637.156,0,0,0,1,0,0,0,0,2,1329.555556,123.6666667,1932.5,104,0,0,0,0,0,0,3,371,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,141476,3,6,361,11595,361,0,120.3333333,208.4234472,5792,0,1932.5,2181.008184,84509.03333,63.61503011,17684.5,45236.18624,129163,-1,12022,6011,8495.180869,12018,4,141415,28283,56628.72713,129166,46,0,0,0,0,104,200,21.20501004,42.41002007,0,5792,1195.6,1886.414836,3558560.933,0,0,0,1,0,0,0,0,2,1328.444444,120.3333333,1932.5,104,0,0,0,0,0,0,3,361,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,5507463,3,1,0,0,0,0,0,0,0,0,0,0,0,0.726287222,1835821,3179132.5,5506767,126,5507463,2753731.5,3893380.142,5506767,696,0,0,0,0,0,0,0,0,0,104,40,0.544715416,0.181571805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5921092,3,1,0,0,0,0,0,0,0,0,0,0,0,0.675551064,1973697.333,3417951.708,5920408,89,5921092,2960546,4185876.983,5920408,684,0,0,0,0,0,0,0,0,0,104,40,0.506663298,0.168887766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,85,1,1,0,0,0,0,0,0,0,0,0,0,0,23529.41176,85,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11764.70588,11764.70588,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5711298,3,1,0,0,0,0,0,0,0,0,0,0,0,0.700366186,1903766,3296646.958,5710406,134,5711298,2855649,4037236.067,5710406,892,0,0,0,0,0,0,0,0,0,104,40,0.52527464,0.175091547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5448747,3,1,0,0,0,0,0,0,0,0,0,0,0,0.734113733,1816249,3145250.124,5448071,84,5448747,2724373.5,3851889.944,5448071,676,0,0,0,0,0,0,0,0,0,104,40,0.5505853,0.183528433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5884436,3,1,0,0,0,0,0,0,0,0,0,0,0,0.679759284,1961478.667,3396600.434,5883535,142,5884436,2942218,4159650.393,5883535,901,0,0,0,0,0,0,0,0,0,104,40,0.509819463,0.169939821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5610645,3,1,0,0,0,0,0,0,0,0,0,0,0,0.71293051,1870215,3238507.209,5609721,149,5610645,2805322.5,3966018.393,5609721,924,0,0,0,0,0,0,0,0,0,104,40,0.534697882,0.178232627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5344512,3,1,0,0,0,0,0,0,0,0,0,0,0,0.748431288,1781504,3084881.229,5343618,159,5344512,2672256,3777876.37,5343618,894,0,0,0,0,0,0,0,0,0,104,40,0.561323466,0.187107822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5792996,3,1,0,0,0,0,0,0,0,0,0,0,0,0.690488997,1930998.667,3343990.252,5792306,87,5792996,2896498,4095290.948,5792306,690,0,0,0,0,0,0,0,0,0,104,40,0.517866748,0.172622249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5524967,3,1,0,0,0,0,0,0,0,0,0,0,0,0.723986225,1841655.667,3189055.715,5524060,140,5524967,2762483.5,3905458.94,5524060,907,0,0,0,0,0,0,0,0,0,104,40,0.542989669,0.180996556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5996843,3,1,0,0,0,0,0,0,0,0,0,0,0,0.667017629,1998947.667,3461500.377,5995944,144,5996843,2998421.5,4239136.973,5995944,899,0,0,0,0,0,0,0,0,0,104,40,0.500263222,0.166754407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5735322,3,1,0,0,0,0,0,0,0,0,0,0,0,0.697432507,1911774,3310554.461,5734473,95,5735322,2867661,4054284.411,5734473,849,0,0,0,0,0,0,0,0,0,104,40,0.52307438,0.174358127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5446992,3,1,0,0,0,0,0,0,0,0,0,0,0,0.734350262,1815664,3144233.408,5446312,123,5446992,2723496,3850643.315,5446312,680,0,0,0,0,0,0,0,0,0,104,40,0.550762696,0.183587565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5910917,3,1,0,0,0,0,0,0,0,0,0,0,0,0.676713951,1970305.667,3411899.641,5910028,106,5910917,2955458.5,4178392.258,5910028,889,0,0,0,0,0,0,0,0,0,104,40,0.507535464,0.169178488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5651720,3,1,0,0,0,0,0,0,0,0,0,0,0,0.707749145,1883906.667,3262240.922,5650818,157,5651720,2825860,3995093.917,5650818,902,0,0,0,0,0,0,0,0,0,104,40,0.530811859,0.176937286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,9858174,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185,76.38331399,0.811509312,1408310.571,2404612.852,5004304,126,4853870,1617956.667,2799994.692,4851112,911,9858048,3286016,2845792.873,5004848,1162,0,0,0,0,136,136,0.405754656,0.405754656,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,34234347,203,104,43906,72174,602,0,216.2857143,228.4931854,1068,0,693.9807692,362.4843882,3390.746726,8.96760204,111876.951,291383.6612,2291016,3,34200000,169466.2376,345076.9343,2291016,704,34200000,332371,450616.6312,2291670,3,0,0,0,0,6504,3336,5.92971731,3.03788473,0,1068,376.8831169,360.5774404,130016.0905,0,0,0,1,0,0,0,0,0,378.1107492,216.2857143,693.9807692,6504,0,0,0,0,0,0,203,43906,104,72174,29200,1176,101,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5563373,3,1,0,0,0,0,0,0,0,0,0,0,0,0.718988283,1854457.667,3211414.751,5562680,124,5563373,2781686.5,3932918.725,5562680,693,0,0,0,0,0,0,0,0,0,104,40,0.539241212,0.179747071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5296470,3,1,0,0,0,0,0,0,0,0,0,0,0,0.755219986,1765490,3057299.183,5295755,100,5296470,2648235,3744158.691,5295755,715,0,0,0,0,0,0,0,0,0,104,40,0.56641499,0.188804997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5633583,3,1,0,0,0,0,0,0,0,0,0,0,0,0.710027704,1877861,3251785.11,5632699,131,5633583,2816791.5,3982294.577,5632699,884,0,0,0,0,0,0,0,0,0,104,40,0.532520778,0.177506926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5368450,3,1,0,0,0,0,0,0,0,0,0,0,0,0.745094022,1789483.333,3098877.639,5367759,93,5368450,2684225,3795090.178,5367759,691,0,0,0,0,0,0,0,0,0,104,40,0.558820516,0.186273505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,77,1,1,0,0,0,0,0,0,0,0,0,0,0,25974.02597,77,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5845542,3,1,0,0,0,0,0,0,0,0,0,0,0,0.684282142,1948514,3374138.912,5844634,124,5845542,2922771,4132138.282,5844634,908,0,0,0,0,0,0,0,0,0,104,40,0.513211606,0.171070535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � Brute Force
80,5607142,3,1,0,0,0,0,0,0,0,0,0,0,0,0.713375905,1869047.333,3236631.968,5606388,155,5607142,2803571,3963781.814,5606388,754,0,0,0,0,0,0,0,0,0,104,40,0.535031929,0.178343976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5906119,4,4,358,1707,358,0,89.5,179,1707,0,426.75,853.5,349.6373845,1.354527398,843731.2857,1861470.073,5001625,121,904494,301498,492289.9641,869619,755,5905979,1968659.667,2660318.785,5002282,33342,0,0,0,0,136,136,0.677263699,0.677263699,0,1707,229.4444444,566.5918088,321026.2778,0,0,0,1,0,0,0,0,1,258.125,89.5,426.75,136,0,0,0,0,0,0,4,358,4,1707,29200,235,1,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,6236799,6,5,759,6093,395,0,126.5,196.217991,5330,0,1218.6,2321.967872,1098.640505,1.76372527,623679.9,1582999.337,5003608,85,1233191,246638.2,525015.8106,1185702,688,6236714,1559178.5,2361518.845,5004574,21661,0,0,0,0,200,168,0.962031965,0.801693305,0,5330,571,1518.584808,2306099.818,0,0,0,1,0,0,0,0,0,622.9090909,126.5,1218.6,200,0,0,0,0,0,0,6,759,5,6093,29200,243,2,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,60168745,206,106,47903,183657,585,0,232.538835,248.5200212,4344,0,1732.613208,555.8846844,3848.50972,5.185416448,193468.6334,359100.8173,1046237,4,60200000,293491.7268,408016.5506,1046237,4,60200000,573034.219,411815.2183,1051112,5,0,0,0,0,6600,3400,3.42370445,1.761711998,0,4344,739.8083067,806.9070986,651099.0657,0,0,0,1,0,0,0,0,0,742.1794872,232.538835,1732.613208,6600,0,0,0,0,0,0,206,47903,106,183657,29200,1144,101,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,77,1,1,0,0,0,0,0,0,0,0,0,0,0,25974.02597,77,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,324,243,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,79,1,1,0,0,0,0,0,0,0,0,0,0,0,25316.4557,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,255,235,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5431774,3,1,0,0,0,0,0,0,0,0,0,0,0,0.736407663,1810591.333,3135274.958,5430895,148,5431774,2715887,3839601.136,5430895,879,0,0,0,0,0,0,0,0,0,104,40,0.552305748,0.184101916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5138861,3,1,0,0,0,0,0,0,0,0,0,0,0,0.778382603,1712953.667,2966159.83,5137980,126,5138861,2569430.5,3632477.539,5137980,881,0,0,0,0,0,0,0,0,0,104,40,0.583786952,0.194595651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5846705,3,1,0,0,0,0,0,0,0,0,0,0,0,0.684146028,1948901.667,3374913.421,5845916,148,5846705,2923352.5,4133128.939,5845916,789,0,0,0,0,0,0,0,0,0,104,40,0.513109521,0.171036507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5028615,3,1,0,0,0,0,0,0,0,0,0,0,0,0.795447653,1676205,2902522.26,5027749,151,5028615,2514307.5,3554543.058,5027749,866,0,0,0,0,0,0,0,0,0,104,40,0.59658574,0.198861913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5175643,3,1,0,0,0,0,0,0,0,0,0,0,0,0.772850832,1725214.333,2987389.003,5174754,94,5175643,2587821.5,3658475.026,5174754,889,0,0,0,0,0,0,0,0,0,104,40,0.579638124,0.193212708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5879737,3,1,0,0,0,0,0,0,0,0,0,0,0,0.680302537,1959912.333,3394068.457,5879045,130,5879737,2939868.5,4156623.269,5879045,692,0,0,0,0,0,0,0,0,0,104,40,0.510226903,0.170075634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5296701,3,1,0,0,0,0,0,0,0,0,0,0,0,0.755187049,1765567,3057284.466,5295815,126,5296701,2648350.5,3744080.202,5295815,886,0,0,0,0,0,0,0,0,0,104,40,0.566390287,0.188796762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5032535,3,1,0,0,0,0,0,0,0,0,0,0,0,0.794828054,1677511.667,2904781.148,5031664,100,5032535,2516267.5,3557307.845,5031664,871,0,0,0,0,0,0,0,0,0,104,40,0.59612104,0.198707013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5500666,3,1,0,0,0,0,0,0,0,0,0,0,0,0.727184672,1833555.333,3175039.386,5499775,100,5500666,2750333,3888298.165,5499775,891,0,0,0,0,0,0,0,0,0,104,40,0.545388504,0.181796168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5212381,3,1,0,0,0,0,0,0,0,0,0,0,0,0.767403611,1737460.333,3008578.91,5211468,132,5212381,2606190.5,3684418.774,5211468,913,0,0,0,0,0,0,0,0,0,104,40,0.575552708,0.191850903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5915952,3,1,0,0,0,0,0,0,0,0,0,0,0,0.676138008,1971984,3414810.061,5915067,132,5915952,2957976,4181958.197,5915067,885,0,0,0,0,0,0,0,0,0,104,40,0.507103506,0.169034502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5378518,3,1,0,0,0,0,0,0,0,0,0,0,0,0.743699287,1792839.333,3104674.81,5377809,149,5378518,2689259,3802183.873,5377809,709,0,0,0,0,0,0,0,0,0,104,40,0.557774465,0.185924822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5116299,3,1,0,0,0,0,0,0,0,0,0,0,0,0.781815136,1705433,2953131.058,5115415,103,5116299,2558149.5,3616519.553,5115415,884,0,0,0,0,0,0,0,0,0,104,40,0.586361352,0.195453784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5532025,3,1,0,0,0,0,0,0,0,0,0,0,0,0.723062531,1844008.333,3193132.386,5531120,130,5532025,2766012.5,3910452.528,5531120,905,0,0,0,0,0,0,0,0,0,104,40,0.542296899,0.180765633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,5025968,3,1,0,0,0,0,0,0,0,0,0,0,0,0.795866587,1675322.667,2881127.555,5002134,53,5025968,2512984,3520189.689,5002134,23834,0,0,0,0,0,0,0,0,0,104,40,0.59689994,0.198966647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5995367,3,1,0,0,0,0,0,0,0,0,0,0,0,0.667181842,1998455.667,3460645.61,5994465,148,5995367,2997683.5,4238089.041,5994465,902,0,0,0,0,0,0,0,0,0,104,40,0.500386382,0.166795461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack � XSS
80,882966,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13174.91274,7.92782508,147161,357317.5094,876517,2,6037,3018.5,4265.975211,6035,2,882842,294280.6667,504241.3417,876517,5,0,0,0,0,72,92,3.39763932,4.53018576,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2727889,4,0,24,0,6,6,6,0,0,0,0,0,8.798011943,1.466335324,909296.3333,1574133.453,2726949,5,2727889,909296.3333,1574133.453,2726949,5,0,0,0,0,0,0,0,0,0,80,0,1.466335324,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,882045,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13181.86714,10.20356104,110255.625,309163.5181,875380,2,6037,3018.5,4265.975211,6035,2,881896,176379.2,390762.4791,875380,17,0,0,0,0,72,132,3.401187014,6.802374029,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2728935,4,0,24,0,6,6,6,0,0,0,0,0,8.794639667,1.465773278,909645,1574602.288,2727839,1,2728935,909645,1574602.288,2727839,1,0,0,0,0,0,0,0,0,0,80,0,1.465773278,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
80,883805,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13155.61691,10.18324178,110475.625,309634.6288,876766,1,6058,3029,4282.238667,6057,1,883679,176735.8,391337.726,876766,51,0,0,0,0,72,132,3.394413926,6.788827852,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2724926,5,0,30,0,6,6,6,0,0,0,0,0,11.00947328,1.834912214,681231.5,1359808.958,2720943,1,2724926,681231.5,1359808.958,2720943,1,0,0,0,0,0,0,0,0,0,100,0,1.834912214,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
80,869422,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13380.15371,9.20151549,124203.1429,328167.5442,868417,3,771,385.5,477.2970773,723,48,869367,217341.75,434050.3007,868417,3,0,0,0,0,72,112,3.450568309,5.750947181,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,2722984,4,0,24,0,6,6,6,0,0,0,0,0,8.813860089,1.468976681,907661.3333,1572112.081,2722980,1,2722984,907661.3333,1572112.081,2722980,1,0,0,0,0,0,0,0,0,0,80,0,1.468976681,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
