timestamp,url_length,path_length,query_length,param_count,header_count,payload_length,url_entropy,payload_entropy,alpha_ratio,digit_ratio,special_char_ratio,suspicious_chars_count,sql_keyword_count,xss_pattern_count,command_injection_count,path_traversal_count,is_malicious
1753548281.7783363,21,13,16,2,6,479,7,5,2,1,3.325188802914576,3.5817995502403353,0.48,0.17,0.1,3,1
1753548281.7803469,54,20,34,2,5,69,0,0,0,0,3.145624422057639,5.4823015786309295,0.41,0.19,0.14,0,0
1753548281.7803469,53,33,49,3,6,89,0,0,0,0,4.474125351723997,5.188960560283138,0.76,0.37,0.1,0,0
1753548281.7803469,80,7,11,2,6,236,4,4,1,1,5.59801703178502,5.985749171068275,0.48,0.36,0.07,3,1
1753548281.7803469,26,13,33,3,4,69,0,0,0,0,4.462108498784309,4.408831967982941,0.72,0.39,0.17,0,0
1753548281.7803469,77,13,43,4,3,94,0,0,0,0,5.957709500225752,3.651889504537339,0.74,0.2,0.14,0,0
1753548281.782357,28,9,30,1,4,446,3,2,1,1,4.534948436022187,4.747266582189853,0.53,0.11,0.09,5,1
1753548281.782357,37,37,31,3,10,86,0,0,0,0,5.740826410878448,4.3870350805267755,0.65,0.14,0.16,0,0
1753548281.782357,45,14,23,2,4,50,0,0,0,0,4.760933676668275,3.6087561161281845,0.74,0.11,0.19,0,0
1753548281.7837267,55,30,0,1,8,375,3,3,3,2,3.0393451703607233,4.441931595201139,0.38,0.16,0.17,4,1
1753548281.7837267,74,18,36,0,7,89,0,0,0,0,4.695625222741949,5.204569827091205,0.74,0.21,0.15,0,0
1753548281.7847397,33,14,16,5,4,63,0,0,0,0,4.03053821067588,5.52813759571138,0.4,0.19,0.17,0,0
1753548281.7854497,50,12,33,3,5,267,5,5,3,1,5.564890801677524,4.734091894362513,0.47,0.25,0.09,1,1
1753548281.7854497,49,34,41,2,10,18,0,0,0,0,5.855577919481087,3.1095866991711487,0.51,0.13,0.15,0,0
1753548281.7854497,98,35,14,1,6,30,0,0,0,0,3.2941390412457654,5.066601301271817,0.43,0.24,0.18,0,0
1753548281.787095,50,24,28,2,4,160,3,2,0,1,3.505967769598755,4.692194575077443,0.34,0.27,0.19,2,1
1753548281.787095,44,16,11,1,10,3,0,0,0,0,5.2777861827764845,3.4110559255006363,0.71,0.27,0.12,0,0
1753548281.787095,65,30,18,1,9,82,0,0,0,0,3.5208854773165417,3.396778997735729,0.41,0.2,0.13,0,0
1753548281.787095,34,29,15,5,9,489,3,5,3,0,5.760121615211715,4.01767418451664,0.63,0.36,0.11,5,1
1753548281.789611,77,26,23,0,10,87,0,0,0,0,5.9147232609146325,4.665692344790069,0.49,0.3,0.18,0,0
1753548281.7903526,59,23,44,5,3,75,0,0,0,0,3.2913667483263604,5.372454118488136,0.45,0.21,0.06,0,0
1753548281.7903526,81,16,49,0,3,26,2,5,0,1,5.83163811445866,5.95406312658659,0.48,0.23,0.06,4,1
1753548281.7914493,65,10,44,1,7,80,0,0,0,0,5.8525724894400595,5.44418014019743,0.63,0.25,0.12,0,0
1753548281.7920558,63,13,8,5,8,96,0,0,0,0,3.941402965786665,3.470581373274048,0.32,0.13,0.06,0,0
1753548281.7920558,50,13,12,0,9,438,2,1,3,0,5.591355358155258,3.553020845153207,0.58,0.11,0.07,3,1
1753548281.7932289,52,8,16,5,4,34,0,0,0,0,3.9499793817698405,3.124171904113468,0.78,0.14,0.06,0,0
1753548281.7939157,80,8,17,1,4,58,0,0,0,0,5.105838886759268,4.562511836826626,0.32,0.32,0.14,0,0
1753548281.7939157,75,17,15,3,10,391,5,4,1,0,4.408324793863037,5.254022458641805,0.46,0.35,0.13,4,1
1753548281.7939157,85,11,0,4,7,80,0,0,0,0,4.992728349696964,3.075789283225516,0.38,0.16,0.19,0,0
1753548281.7960165,47,37,40,3,5,84,0,0,0,0,3.4729012432577324,4.937268654304745,0.39,0.3,0.07,0,0
1753548281.7960165,97,47,7,4,9,124,5,4,0,0,5.027284970373937,5.491049937755188,0.6,0.25,0.19,4,1
1753548281.7960165,53,15,32,2,10,74,0,0,0,0,4.338800868600152,3.550504515751928,0.76,0.35,0.2,0,0
1753548281.7960165,59,35,25,4,4,19,0,0,0,0,4.721381687556598,3.218435266595346,0.46,0.14,0.08,0,0
1753548281.7960165,42,36,33,0,5,66,7,2,0,0,5.4308154701300175,4.704249966671481,0.56,0.27,0.11,3,1
1753548281.7960165,55,19,11,5,7,63,0,0,0,0,3.8085836562327553,4.712266593035229,0.45,0.25,0.2,0,0
1753548281.7960165,23,14,47,1,3,98,0,0,0,0,5.475086393977925,5.250959028093939,0.67,0.11,0.06,0,0
1753548281.7960165,30,20,39,0,5,403,4,4,2,0,3.5397572139246134,5.782013422987349,0.49,0.15,0.08,2,1
1753548281.7960165,51,8,26,5,9,92,0,0,0,0,3.7069890703522317,4.650489575195905,0.52,0.39,0.16,0,0
1753548281.8012605,78,34,19,0,3,25,0,0,0,0,5.747101022837466,5.07849778972618,0.56,0.29,0.06,0,0
1753548281.802036,99,28,46,2,6,463,4,5,0,1,5.876596253784701,5.316350864841084,0.69,0.32,0.1,5,1
1753548281.8027675,63,34,14,3,6,40,0,0,0,0,5.04983797300095,4.1655949008724615,0.71,0.31,0.11,0,0
1753548281.8027675,100,9,28,4,5,50,0,0,0,0,3.79709316030372,4.639815323891394,0.59,0.35,0.15,0,0
1753548281.8040984,62,35,10,1,8,85,3,2,1,1,5.42564428556703,4.109848423958377,0.53,0.35,0.18,3,1
1753548281.8040984,64,45,0,2,9,39,0,0,0,0,3.4388353022904283,3.3061313674627835,0.74,0.21,0.11,0,0
1753548281.805122,73,12,14,0,9,83,0,0,0,0,3.8738689705142915,3.2022483721369714,0.31,0.38,0.14,0,0
1753548281.806139,26,8,7,4,3,466,5,4,1,1,3.481216669149201,5.423215242510016,0.77,0.36,0.18,4,1
1753548281.806139,67,32,24,5,3,59,0,0,0,0,4.261450950400189,5.6372736589387795,0.38,0.19,0.15,0,0
1753548281.8070097,88,23,3,4,6,38,0,0,0,0,3.6545200918864307,5.974014403747573,0.34,0.12,0.08,0,0
1753548281.8080766,89,36,16,1,7,166,4,4,3,0,3.005095655757061,5.695963924104459,0.42,0.28,0.09,4,1
1753548281.8080766,84,17,44,0,3,95,0,0,0,0,4.90196981559847,4.430995132765465,0.52,0.13,0.15,0,0
1753548281.8093877,21,32,47,1,3,11,0,0,0,0,4.941098502864653,5.429817473851996,0.6,0.31,0.17,0,0
1753548281.8098958,97,17,21,4,10,301,7,3,0,2,3.292736123831708,5.582441965513475,0.51,0.31,0.17,5,1
1753548281.8098958,92,36,33,5,7,35,0,0,0,0,4.412122403167007,4.181704171698012,0.42,0.1,0.17,0,0
1753548281.8109083,26,5,8,1,7,64,0,0,0,0,5.526388216935594,4.293920848126715,0.66,0.23,0.15,0,0
1753548281.8109083,82,36,3,2,6,252,2,2,1,1,5.012699675251222,5.08804438756399,0.5,0.14,0.13,3,1
1753548281.811953,36,17,30,0,6,9,0,0,0,0,3.358455104309944,5.271218160488832,0.59,0.17,0.19,0,0
1753548281.8125327,69,48,11,0,3,60,0,0,0,0,4.637313505622561,5.82809712097464,0.37,0.28,0.07,0,0
1753548281.8125327,30,10,41,2,10,387,2,3,3,2,3.6437880879032654,3.595052030982031,0.52,0.3,0.19,1,1
1753548281.8144553,48,26,45,3,10,69,0,0,0,0,4.555963003884452,5.770766469799916,0.35,0.13,0.17,0,0
1753548281.8151214,91,32,21,1,9,94,0,0,0,0,4.644801121060043,3.741158712775529,0.55,0.24,0.17,0,0
1753548281.8151214,97,41,24,2,10,425,4,3,2,2,5.886000740282366,3.981246084965261,0.77,0.33,0.14,1,1
1753548281.8151214,85,13,38,1,7,96,0,0,0,0,5.078505550375748,4.4796799132089875,0.33,0.27,0.07,0,0
1753548281.8151214,84,14,32,5,3,10,0,0,0,0,5.017540804425854,4.983356835323843,0.76,0.23,0.09,0,0
1753548281.817135,92,27,35,3,8,176,3,4,0,1,3.0566134446180544,4.6299147890224335,0.39,0.35,0.11,3,1
1753548281.817135,62,45,8,3,4,8,0,0,0,0,5.472905910890178,5.715452531392832,0.54,0.37,0.08,0,0
1753548281.817135,88,15,36,3,6,19,0,0,0,0,5.76459002338838,3.1492179470653543,0.73,0.12,0.12,0,0
1753548281.817135,74,50,26,2,4,443,3,3,2,1,4.377195168911502,4.872670995734722,0.66,0.16,0.1,5,1
1753548281.817135,85,13,39,2,6,59,0,0,0,0,5.214061504886779,5.771794367207372,0.33,0.24,0.14,0,0
1753548281.817135,73,33,41,2,9,85,0,0,0,0,3.0742333401083055,4.056250705411147,0.7,0.29,0.19,0,0
1753548281.817135,51,17,43,1,10,115,5,4,0,1,4.344897388174764,4.636915721499493,0.73,0.39,0.11,3,1
1753548281.817135,78,28,15,4,7,37,0,0,0,0,3.376655014631711,5.111046044994922,0.71,0.14,0.11,0,0
1753548281.817135,54,10,6,4,4,96,0,0,0,0,4.655267994710687,3.8114891426937767,0.64,0.15,0.18,0,0
1753548281.817135,88,22,30,4,7,3,2,2,1,1,5.28996335587866,3.6695533621099052,0.48,0.24,0.07,4,1
1753548281.817135,31,10,37,1,5,100,0,0,0,0,3.698838103823011,4.095603583073887,0.47,0.33,0.15,0,0
1753548281.817135,80,33,29,3,5,43,0,0,0,0,5.31497574160967,4.749090511306952,0.45,0.37,0.09,0,0
1753548281.817135,22,50,24,3,3,372,7,2,2,1,4.902436400995606,3.365704572796684,0.75,0.12,0.15,5,1
1753548281.817135,37,36,35,0,3,0,0,0,0,0,3.8075254267455896,3.275376331552859,0.37,0.4,0.07,0,0
1753548281.817135,89,24,24,5,8,79,0,0,0,0,3.707359057010641,3.779650585165272,0.34,0.15,0.08,0,0
1753548281.817135,21,6,21,5,8,249,7,5,3,0,4.408673258686273,4.72605066838937,0.64,0.21,0.17,1,1
1753548281.817135,31,7,38,1,10,78,0,0,0,0,4.92930509806556,4.4736936307921615,0.61,0.33,0.19,0,0
1753548281.8259704,21,37,37,4,7,37,0,0,0,0,5.8611473847503675,4.333298233113698,0.7,0.29,0.18,0,0
1753548281.8259704,43,35,30,3,9,244,5,5,2,1,5.67104881198212,5.6077671861664005,0.31,0.16,0.19,3,1
1753548281.8259704,85,27,30,2,6,18,0,0,0,0,4.442356369052523,3.713280429639675,0.4,0.33,0.08,0,0
1753548281.8259704,54,11,5,4,7,52,0,0,0,0,4.636835784309389,5.6834103162948475,0.37,0.38,0.05,0,0
1753548281.8259704,77,30,0,3,10,267,4,3,0,1,5.239672826575601,3.1279097212369886,0.55,0.2,0.14,2,1
1753548281.8259704,45,38,37,1,6,91,0,0,0,0,5.119796409014405,4.717075040655313,0.52,0.14,0.1,0,0
1753548281.8259704,74,35,49,5,10,96,0,0,0,0,3.3494568845139585,4.679601534171132,0.52,0.24,0.17,0,0
1753548281.8259704,97,28,41,4,3,14,4,3,2,2,4.266581080969355,4.724681149699904,0.47,0.25,0.11,1,1
1753548281.8259704,75,5,48,0,9,92,0,0,0,0,4.326186243022807,4.7252657005501,0.52,0.22,0.1,0,0
1753548281.8259704,59,14,8,4,8,75,0,0,0,0,3.80053529033946,3.186991839358307,0.65,0.39,0.18,0,0
1753548281.8259704,92,37,37,0,7,28,3,2,3,0,5.636184986923762,3.268530717626968,0.79,0.34,0.18,5,1
1753548281.8259704,90,42,19,2,8,86,0,0,0,0,3.460208211683085,5.142848551572208,0.76,0.15,0.07,0,0
1753548281.8259704,91,23,38,2,8,80,0,0,0,0,4.2635575903470215,4.002092867963676,0.38,0.11,0.06,0,0
1753548281.8259704,73,48,50,1,5,457,4,3,3,2,3.3459770614648083,5.00316515080075,0.61,0.24,0.05,4,1
1753548281.8337348,92,34,1,2,5,47,0,0,0,0,4.9993797067390595,4.133613205403151,0.32,0.13,0.06,0,0
1753548281.8337348,74,32,24,0,9,16,0,0,0,0,4.9533282228808915,3.3138192752272673,0.64,0.12,0.1,0,0
1753548281.8337348,92,5,9,3,5,227,6,3,0,2,3.450350067754032,3.9143070654886256,0.6,0.16,0.14,3,1
1753548281.8337348,75,10,47,1,5,52,0,0,0,0,3.333002455220008,3.691265120589064,0.37,0.32,0.06,0,0
1753548281.8337348,69,15,43,0,4,56,0,0,0,0,5.78540758111291,3.8204084106048994,0.78,0.4,0.12,0,0
1753548281.8337348,81,24,39,1,5,236,2,2,0,1,4.034554104459742,4.0832298943498895,0.65,0.18,0.14,3,1
1753548281.8337348,64,21,27,0,5,90,0,0,0,0,5.058112342277587,5.292193839971526,0.66,0.14,0.14,0,0
1753548281.8337348,89,24,36,1,5,12,0,0,0,0,5.644566980274938,4.956682374331481,0.71,0.19,0.09,0,0
1753548281.8337348,41,46,23,4,3,147,7,3,0,2,3.9860387336563994,5.9047261883347915,0.57,0.26,0.18,4,1
1753548281.8337348,69,33,10,3,9,21,0,0,0,0,3.2523168076385196,4.920573521432402,0.78,0.38,0.07,0,0
1753548281.8337348,41,5,24,5,6,51,0,0,0,0,5.977005348252089,5.323777635281244,0.78,0.26,0.11,0,0
1753548281.8337348,65,24,34,0,3,233,6,5,1,1,5.226650283279135,4.376441198793701,0.49,0.38,0.2,3,1
1753548281.8337348,32,29,45,4,9,9,0,0,0,0,4.2924786227640865,3.566983639318559,0.51,0.22,0.1,0,0
1753548281.8337348,39,34,31,0,9,33,0,0,0,0,5.946845724451192,3.6431327004504954,0.31,0.29,0.06,0,0
1753548281.8337348,65,26,10,5,9,197,6,2,2,2,3.826943909170014,3.07089324675482,0.69,0.37,0.11,4,1
1753548281.8337348,47,46,8,5,10,46,0,0,0,0,4.697585476611867,4.035740418709561,0.76,0.3,0.18,0,0
1753548281.8417459,47,16,47,0,3,31,0,0,0,0,4.8191651830342614,3.2485805242035792,0.55,0.27,0.08,0,0
1753548281.8417459,68,12,48,3,5,433,4,1,2,1,5.3271408453949185,3.9986952244423812,0.74,0.18,0.18,2,1
1753548281.842563,86,21,47,1,4,33,0,0,0,0,4.6566273927697175,4.441759663049168,0.78,0.34,0.19,0,0
1753548281.842563,46,11,19,0,3,39,0,0,0,0,3.1992880332417655,4.251634542211755,0.72,0.32,0.05,0,0
1753548281.8439457,74,35,25,0,4,333,6,2,1,0,4.060591844927643,4.041754877428581,0.76,0.13,0.14,1,1
1753548281.8439457,92,46,7,0,10,29,0,0,0,0,4.334533108176863,5.563493052055568,0.32,0.19,0.09,0,0
1753548281.8439457,71,46,39,2,6,36,0,0,0,0,5.704214888105174,5.007112141983798,0.44,0.28,0.14,0,0
1753548281.8439457,66,5,30,2,3,347,3,1,0,1,5.611703202502952,3.152020848025896,0.68,0.23,0.17,1,1
1753548281.8439457,22,19,46,2,9,29,0,0,0,0,3.852305277708589,3.326248028044324,0.35,0.36,0.12,0,0
1753548281.8439457,89,40,39,1,9,66,0,0,0,0,5.928780461081272,5.496478127328649,0.61,0.29,0.16,0,0
1753548281.8439457,36,14,20,4,3,204,6,5,1,0,5.533259728649361,4.42125476620517,0.7,0.35,0.16,4,1
1753548281.8439457,65,19,35,3,6,65,0,0,0,0,4.111180292275991,4.864559220282073,0.46,0.24,0.15,0,0
1753548281.8439457,76,30,48,2,3,6,0,0,0,0,3.2360608695636204,3.1172119638583786,0.39,0.31,0.11,0,0
1753548281.8439457,88,32,21,3,5,366,4,4,3,2,3.1199144685267255,4.433840025135464,0.41,0.39,0.18,4,1
1753548281.8439457,83,22,29,4,4,18,0,0,0,0,5.530119216446264,4.356955150968156,0.68,0.19,0.14,0,0
1753548281.8498921,48,40,13,4,7,56,0,0,0,0,4.652328423485525,3.287714375277042,0.74,0.11,0.06,0,0
1753548281.8498921,86,45,16,4,4,277,6,1,0,0,3.140171426481279,3.504310332500981,0.78,0.33,0.15,2,1
1753548281.8498921,37,34,0,0,3,98,0,0,0,0,3.425726568517627,3.198703911677492,0.46,0.37,0.06,0,0
1753548281.8498921,85,24,50,3,8,51,0,0,0,0,3.903953941409072,5.655708378487278,0.64,0.3,0.11,0,0
1753548281.8498921,58,9,20,4,4,242,4,3,3,2,5.019085132023256,5.18912041750248,0.36,0.28,0.12,4,1
1753548281.8498921,74,34,3,1,6,96,0,0,0,0,5.501633866906353,3.8879408635596517,0.5,0.35,0.12,0,0
1753548281.8498921,91,6,15,2,4,18,0,0,0,0,4.466693240014258,5.877365693494106,0.33,0.25,0.15,0,0
1753548281.8498921,56,43,12,0,6,191,3,4,0,2,5.14286356845041,5.838846734143081,0.33,0.17,0.17,3,1
1753548281.8498921,92,13,48,1,7,11,0,0,0,0,5.972684008091467,5.058338516946337,0.4,0.17,0.06,0,0
1753548281.8498921,26,38,14,1,5,62,0,0,0,0,5.192825116657056,3.0068073569361626,0.42,0.29,0.05,0,0
1753548281.8498921,47,33,30,0,8,357,6,2,0,1,4.792186371978611,3.5991614715589075,0.34,0.34,0.13,5,1
1753548281.8498921,81,7,7,1,7,19,0,0,0,0,3.879373539825717,5.2299590231967334,0.67,0.2,0.17,0,0
1753548281.8498921,58,17,41,2,8,38,0,0,0,0,3.5459353396168387,5.578852509691677,0.65,0.24,0.14,0,0
1753548281.8498921,61,10,38,3,4,78,7,3,0,1,4.943777837499756,4.465954446671882,0.7,0.4,0.14,2,1
1753548281.8498921,23,16,18,1,7,81,0,0,0,0,4.861146739362624,4.069568011722987,0.36,0.24,0.17,0,0
1753548281.8498921,98,34,30,0,6,88,0,0,0,0,3.2597745302801076,3.4164860667782646,0.65,0.13,0.06,0,0
1753548281.8498921,31,35,41,2,8,309,3,4,3,1,5.02741571057655,3.9585872969864018,0.6,0.26,0.12,3,1
1753548281.8580287,70,47,4,0,10,97,0,0,0,0,5.894785728680409,3.3810256766247493,0.66,0.14,0.07,0,0
1753548281.8580287,41,46,34,4,9,30,0,0,0,0,4.297484077213433,3.636083088510299,0.67,0.23,0.05,0,0
1753548281.8592908,59,42,19,5,6,25,5,1,1,1,4.860098416244112,3.420143231159041,0.68,0.33,0.08,4,1
1753548281.8592908,22,20,11,3,8,39,0,0,0,0,3.233880869302871,4.569681476398971,0.53,0.3,0.16,0,0
1753548281.8602595,71,31,38,1,5,74,0,0,0,0,5.499759963215592,3.5866384991475124,0.55,0.32,0.2,0,0
1753548281.8602595,34,34,23,2,6,376,7,2,3,0,4.521914868229393,4.678389109204355,0.72,0.32,0.09,3,1
1753548281.8611395,75,24,40,3,6,48,0,0,0,0,5.752276306935595,5.985238228452465,0.76,0.15,0.15,0,0
1753548281.8611395,34,17,26,3,4,16,0,0,0,0,4.336447282162192,5.516015944321299,0.66,0.11,0.13,0,0
1753548281.8611395,28,31,50,5,3,190,6,2,0,0,3.4585328583195336,3.645258428228759,0.61,0.37,0.09,2,1
1753548281.8611395,45,5,50,1,10,87,0,0,0,0,5.9067082007344975,3.3822653192752488,0.75,0.21,0.11,0,0
1753548281.8611395,62,36,5,0,7,75,0,0,0,0,4.032008447759516,5.794553049446791,0.75,0.3,0.2,0,0
1753548281.8611395,89,28,40,1,4,441,5,3,1,2,4.293371083649719,3.7525727897140055,0.35,0.13,0.14,4,1
1753548281.8611395,64,49,10,2,3,12,0,0,0,0,5.048496107367924,4.631174078780434,0.59,0.36,0.07,0,0
1753548281.8611395,46,10,34,4,7,82,0,0,0,0,4.707445233164612,5.5410452293301695,0.63,0.35,0.07,0,0
1753548281.8611395,36,26,5,0,5,138,7,1,3,0,3.16859192521971,4.19328632615422,0.46,0.2,0.12,3,1
1753548281.8664198,40,48,30,0,5,43,0,0,0,0,3.887122708551549,4.3656038786363265,0.73,0.38,0.12,0,0
1753548281.8664198,25,12,2,2,5,66,0,0,0,0,5.062296958954711,5.5085075394402505,0.67,0.23,0.12,0,0
1753548281.8664198,31,36,17,0,10,437,2,4,2,2,3.3768266061980494,5.040085009041149,0.63,0.2,0.19,1,1
1753548281.8664198,43,16,41,3,9,91,0,0,0,0,5.6558521976922504,5.415964980549926,0.7,0.16,0.12,0,0
1753548281.8664198,37,39,9,4,7,45,0,0,0,0,5.065017871869087,4.848059983755406,0.49,0.27,0.13,0,0
1753548281.8664198,70,45,33,3,7,172,6,1,0,2,3.5859360113279335,4.446839438954573,0.51,0.2,0.18,1,1
1753548281.8664198,50,17,37,2,10,39,0,0,0,0,5.224343925610404,4.519934679833003,0.46,0.34,0.14,0,0
1753548281.8664198,45,43,18,5,6,43,0,0,0,0,4.944207914987856,3.9511533995683155,0.41,0.31,0.12,0,0
1753548281.8664198,78,6,8,0,6,468,4,4,2,0,5.524730858600828,5.2283662779871145,0.58,0.14,0.06,1,1
1753548281.8664198,91,19,7,1,8,69,0,0,0,0,4.542398533104304,4.334188863474269,0.69,0.35,0.06,0,0
1753548281.8664198,31,17,29,1,9,68,0,0,0,0,3.482853227597198,5.833017958573425,0.34,0.25,0.15,0,0
1753548281.8664198,41,9,37,5,8,308,2,3,0,2,5.231949664137693,5.654018398771389,0.39,0.14,0.06,2,1
1753548281.8664198,98,21,47,4,8,90,0,0,0,0,5.342487999217271,5.7007114219172,0.44,0.18,0.19,0,0
1753548281.8664198,100,32,45,1,5,47,0,0,0,0,3.1347917198728696,4.761930285155849,0.53,0.19,0.15,0,0
1753548281.8664198,33,42,13,2,3,409,3,3,3,2,3.591081929889033,5.440141123913415,0.71,0.28,0.06,3,1
1753548281.8664198,55,40,22,4,3,25,0,0,0,0,5.3110241758893615,5.8190041108404,0.54,0.22,0.19,0,0
1753548281.8664198,65,24,38,5,10,81,0,0,0,0,4.682599234082235,3.499385741079804,0.38,0.14,0.11,0,0
1753548281.8664198,84,37,13,5,5,227,7,1,3,2,3.0585334952292405,5.111397943656813,0.71,0.34,0.16,2,1
1753548281.8664198,82,33,32,5,4,87,0,0,0,0,5.128241903652266,4.886203033450466,0.51,0.21,0.16,0,0
1753548281.8748817,20,29,3,2,10,91,0,0,0,0,5.734327519527799,3.4627568088250213,0.72,0.33,0.05,0,0
1753548281.8755622,36,6,40,2,7,485,5,3,0,2,3.174483814802157,5.308503937182053,0.36,0.16,0.2,3,1
1753548281.8755622,67,35,21,1,9,70,0,0,0,0,4.782553119026656,4.681543689807951,0.69,0.23,0.1,0,0
1753548281.8755622,94,49,20,2,7,66,0,0,0,0,4.194004939208348,3.982684703889047,0.31,0.22,0.18,0,0
1753548281.8755622,60,20,9,5,3,415,4,1,3,2,4.928025728252259,4.009579238930272,0.4,0.23,0.06,1,1
1753548281.8755622,49,29,43,3,8,38,0,0,0,0,4.131472255576698,5.0286824789564655,0.69,0.31,0.07,0,0
1753548281.8755622,59,20,24,2,5,49,0,0,0,0,4.700546319671112,5.965850522779146,0.31,0.31,0.12,0,0
1753548281.878902,99,7,5,1,8,27,7,3,0,0,3.308891759385186,4.609672759843473,0.41,0.26,0.18,5,1
1753548281.878902,35,46,32,2,3,99,0,0,0,0,3.409006842367857,4.0475715342220955,0.69,0.2,0.1,0,0
1753548281.8797915,73,24,33,2,8,61,0,0,0,0,4.305394455903802,5.6426390010401,0.46,0.31,0.19,0,0
1753548281.8797915,58,39,1,1,5,190,6,4,1,1,4.441444626645238,5.557430998519761,0.31,0.38,0.18,5,1
1753548281.8797915,69,26,47,4,7,48,0,0,0,0,4.3235702927205155,3.3907648061656865,0.75,0.26,0.16,0,0
1753548281.8797915,61,10,36,2,3,80,0,0,0,0,4.88506124890172,3.8630526513775223,0.71,0.34,0.13,0,0
1753548281.8797915,80,44,6,1,4,331,3,4,2,2,3.0015876154787984,4.843728153599121,0.46,0.23,0.11,3,1
1753548281.8820455,93,49,22,2,3,75,0,0,0,0,5.41670502624191,5.746172791013022,0.54,0.37,0.2,0,0
1753548281.8820455,77,10,4,0,6,60,0,0,0,0,3.0744189823757466,3.1347230475087695,0.51,0.29,0.07,0,0
1753548281.8832965,43,28,7,4,8,134,5,4,0,1,3.4137519575339907,3.3120399535141978,0.36,0.14,0.14,5,1
1753548281.8832965,82,6,15,5,7,12,0,0,0,0,3.770890883767894,3.2082374743981426,0.44,0.38,0.07,0,0
1753548281.8832965,54,25,35,1,7,29,0,0,0,0,4.038619519644858,5.88924267368886,0.37,0.23,0.11,0,0
1753548281.8832965,57,19,4,5,3,484,2,5,3,2,5.59800269198196,3.31666483221701,0.63,0.18,0.19,4,1
1753548281.8858685,69,28,8,0,9,99,0,0,0,0,3.7344016787854266,4.988165899302777,0.66,0.4,0.1,0,0
1753548281.8858685,24,35,47,4,5,14,0,0,0,0,5.0998365691318375,4.284428079677935,0.43,0.25,0.07,0,0
1753548281.8858685,39,20,6,4,9,334,7,4,0,0,4.773831396203814,5.440823461457823,0.75,0.14,0.13,1,1
1753548281.8858685,74,34,20,3,7,42,0,0,0,0,5.168028068672758,5.189553827598002,0.49,0.33,0.16,0,0
1753548281.8858685,49,27,38,0,10,84,0,0,0,0,5.715974036222281,3.395431373396953,0.4,0.18,0.07,0,0
1753548281.8858685,54,25,26,1,5,44,2,5,1,0,3.823041335747761,5.097805676422381,0.73,0.33,0.14,4,1
1753548281.8858685,63,36,34,0,3,87,0,0,0,0,3.0007406765541225,4.210528220036253,0.4,0.4,0.1,0,0
1753548281.8858685,88,38,25,4,9,28,0,0,0,0,3.0572623870173503,4.49178674255198,0.54,0.35,0.13,0,0
1753548281.8858685,39,47,29,4,10,176,7,5,2,2,5.887767174317336,5.716952296435754,0.33,0.14,0.11,1,1
1753548281.8858685,85,20,25,1,4,32,0,0,0,0,5.3259143378050915,3.5137114997085517,0.38,0.21,0.15,0,0
1753548281.8902683,50,33,8,3,7,16,0,0,0,0,5.75722098211625,4.572915893584847,0.43,0.13,0.07,0,0
1753548281.8913612,86,44,13,4,6,59,5,2,2,1,5.836067483569325,4.041350905958174,0.71,0.2,0.15,4,1
1753548281.8913612,40,47,0,5,10,17,0,0,0,0,3.720615519417429,3.4876595867122213,0.65,0.17,0.08,0,0
1753548281.8923872,83,11,3,5,3,93,0,0,0,0,4.952704316410713,3.5778056438057004,0.5,0.2,0.17,0,0
1753548281.8923872,67,25,3,4,8,397,4,3,2,2,3.6645817631647404,5.222246071025991,0.31,0.27,0.15,4,1
1753548281.8923872,54,32,13,0,6,29,0,0,0,0,5.268592479757271,4.660917828965632,0.43,0.2,0.06,0,0
1753548281.8923872,52,34,8,3,10,75,0,0,0,0,3.1761090236332015,4.913297863203051,0.39,0.16,0.07,0,0
1753548281.8923872,21,46,37,5,3,148,7,3,1,0,4.546385426278756,5.625414862891535,0.5,0.31,0.15,2,1
1753548281.8923872,21,13,36,4,9,84,0,0,0,0,4.2853683294134335,3.010597304450236,0.77,0.38,0.17,0,0
1753548281.8923872,49,20,1,1,5,35,0,0,0,0,3.7926951559634614,4.57544294859326,0.52,0.12,0.13,0,0
1753548281.8923872,21,16,20,5,7,388,6,1,0,1,4.851651440985865,3.6487051055184354,0.76,0.26,0.17,1,1
1753548281.8923872,25,25,17,1,6,13,0,0,0,0,3.250375517450766,3.404859965496165,0.59,0.17,0.17,0,0
1753548281.8923872,72,39,27,3,8,32,0,0,0,0,3.063749752672731,3.013472469139286,0.75,0.1,0.15,0,0
1753548281.8923872,81,39,16,3,7,219,6,4,1,1,4.858647754545601,4.765452492198207,0.77,0.17,0.06,4,1
1753548281.8923872,71,9,38,4,10,3,0,0,0,0,5.655879415857875,4.925492811731432,0.53,0.33,0.05,0,0
1753548281.8923872,34,48,37,2,7,74,0,0,0,0,3.5898549917447893,5.499773470454106,0.69,0.22,0.09,0,0
1753548281.8923872,75,5,33,5,7,240,5,2,3,2,4.1903103393006305,4.129638414002507,0.72,0.34,0.08,1,1
1753548281.8923872,36,33,29,5,5,41,0,0,0,0,3.30419560288728,4.7924267020285605,0.6,0.24,0.2,0,0
1753548281.8995285,92,10,29,5,4,59,0,0,0,0,4.711231411012875,4.658742953396897,0.44,0.17,0.11,0,0
1753548281.8998795,89,5,7,4,9,394,7,2,0,2,4.168240425750824,3.116513202640987,0.57,0.12,0.11,3,1
